utt,convID1
swb1_dialogact_annot/sw03utt/sw_0385_2012.utt,5
swb1_dialogact_annot/sw05utt/sw_0579_4834.utt,1108
swb1_dialogact_annot/sw04utt/sw_0473_2658.utt,299
swb1_dialogact_annot/sw00utt/sw_0013_4617.utt,1049
swb1_dialogact_annot/sw00utt/sw_0001_4325.utt,1008
swb1_dialogact_annot/sw01utt/sw_0168_4765.utt,1089
swb1_dialogact_annot/sw05utt/sw_0582_2051.utt,21
swb1_dialogact_annot/sw02utt/sw_0293_3069.utt,504
swb1_dialogact_annot/sw09utt/sw_0900_2339.utt,138
swb1_dialogact_annot/sw00utt/sw_0016_3389.utt,712
swb1_dialogact_annot/sw06utt/sw_0655_2849.utt,384
swb1_dialogact_annot/sw04utt/sw_0471_2640.utt,289
swb1_dialogact_annot/sw01utt/sw_0118_3080.utt,513
swb1_dialogact_annot/sw04utt/sw_0468_2559.utt,246
swb1_dialogact_annot/sw00utt/sw_0081_4380.utt,1036
swb1_dialogact_annot/sw01utt/sw_0116_2406.utt,166
swb1_dialogact_annot/sw01utt/sw_0187_3242.utt,617
swb1_dialogact_annot/sw05utt/sw_0590_2445.utt,186
swb1_dialogact_annot/sw10utt/sw_1009_3102.utt,528
swb1_dialogact_annot/sw07utt/sw_0700_2586.utt,259
swb1_dialogact_annot/sw02utt/sw_0220_2549.utt,241
swb1_dialogact_annot/sw05utt/sw_0557_3333.utt,675
swb1_dialogact_annot/sw03utt/sw_0342_2956.utt,432
swb1_dialogact_annot/sw06utt/sw_0633_2024.utt,11
swb1_dialogact_annot/sw06utt/sw_0636_2079.utt,33
swb1_dialogact_annot/sw04utt/sw_0413_3041.utt,483
swb1_dialogact_annot/sw08utt/sw_0825_2953.utt,429
swb1_dialogact_annot/sw01utt/sw_0149_2611.utt,273
swb1_dialogact_annot/sw00utt/sw_0098_3830.utt,900
swb1_dialogact_annot/sw00utt/sw_0021_4168.utt,993
swb1_dialogact_annot/sw06utt/sw_0675_3675.utt,834
swb1_dialogact_annot/sw05utt/sw_0513_3988.utt,931
swb1_dialogact_annot/sw06utt/sw_0654_2847.utt,383
swb1_dialogact_annot/sw11utt/sw_1106_3662.utt,830
swb1_dialogact_annot/sw10utt/sw_1008_3016.utt,468
swb1_dialogact_annot/sw05utt/sw_0595_2645.utt,292
swb1_dialogact_annot/sw05utt/sw_0523_2092.utt,37
swb1_dialogact_annot/sw07utt/sw_0724_3802.utt,888
swb1_dialogact_annot/sw07utt/sw_0793_3095.utt,524
swb1_dialogact_annot/sw06utt/sw_0622_3473.utt,756
swb1_dialogact_annot/sw01utt/sw_0135_4090.utt,962
swb1_dialogact_annot/sw10utt/sw_1095_3257.utt,629
swb1_dialogact_annot/sw05utt/sw_0561_3406.utt,720
swb1_dialogact_annot/sw10utt/sw_1077_2205.utt,80
swb1_dialogact_annot/sw08utt/sw_0880_3439.utt,738
swb1_dialogact_annot/sw05utt/sw_0594_2617.utt,277
swb1_dialogact_annot/sw04utt/sw_0470_2627.utt,283
swb1_dialogact_annot/sw06utt/sw_0625_3573.utt,800
swb1_dialogact_annot/sw03utt/sw_0349_3082.utt,515
swb1_dialogact_annot/sw06utt/sw_0628_3773.utt,876
swb1_dialogact_annot/sw00utt/sw_0078_4181.utt,998
swb1_dialogact_annot/sw09utt/sw_0988_3570.utt,799
swb1_dialogact_annot/sw08utt/sw_0866_2768.utt,344
swb1_dialogact_annot/sw04utt/sw_0432_3720.utt,853
swb1_dialogact_annot/sw09utt/sw_0992_3952.utt,923
swb1_dialogact_annot/sw05utt/sw_0572_3768.utt,873
swb1_dialogact_annot/sw07utt/sw_0774_4856.utt,1110
swb1_dialogact_annot/sw07utt/sw_0721_3777.utt,879
swb1_dialogact_annot/sw00utt/sw_0029_4152.utt,985
swb1_dialogact_annot/sw09utt/sw_0959_3735.utt,859
swb1_dialogact_annot/sw09utt/sw_0903_2576.utt,254
swb1_dialogact_annot/sw10utt/sw_1031_2386.utt,158
swb1_dialogact_annot/sw10utt/sw_1005_2693.utt,315
swb1_dialogact_annot/sw09utt/sw_0960_3751.utt,867
swb1_dialogact_annot/sw05utt/sw_0529_2324.utt,132
swb1_dialogact_annot/sw10utt/sw_1017_2543.utt,236
swb1_dialogact_annot/sw07utt/sw_0732_4927.utt,1123
swb1_dialogact_annot/sw09utt/sw_0922_3946.utt,922
swb1_dialogact_annot/sw01utt/sw_0166_4519.utt,1040
swb1_dialogact_annot/sw02utt/sw_0251_4026.utt,939
swb1_dialogact_annot/sw09utt/sw_0963_4716.utt,1075
swb1_dialogact_annot/sw09utt/sw_0957_3709.utt,850
swb1_dialogact_annot/sw03utt/sw_0383_4812.utt,1100
swb1_dialogact_annot/sw04utt/sw_0447_4801.utt,1098
swb1_dialogact_annot/sw00utt/sw_0094_3315.utt,663
swb1_dialogact_annot/sw08utt/sw_0830_3233.utt,610
swb1_dialogact_annot/sw07utt/sw_0784_2630.utt,285
swb1_dialogact_annot/sw04utt/sw_0439_4314.utt,1002
swb1_dialogact_annot/sw11utt/sw_1114_2262.utt,101
swb1_dialogact_annot/sw04utt/sw_0401_2568.utt,250
swb1_dialogact_annot/sw02utt/sw_0257_4876.utt,1114
swb1_dialogact_annot/sw02utt/sw_0215_2314.utt,129
swb1_dialogact_annot/sw06utt/sw_0690_2268.utt,106
swb1_dialogact_annot/sw08utt/sw_0851_4802.utt,1099
swb1_dialogact_annot/sw04utt/sw_0495_3334.utt,676
swb1_dialogact_annot/sw10utt/sw_1065_2675.utt,306
swb1_dialogact_annot/sw03utt/sw_0387_2067.utt,28
swb1_dialogact_annot/sw03utt/sw_0301_3269.utt,636
swb1_dialogact_annot/sw04utt/sw_0462_2439.utt,183
swb1_dialogact_annot/sw02utt/sw_0207_2039.utt,18
swb1_dialogact_annot/sw04utt/sw_0458_2316.utt,130
swb1_dialogact_annot/sw07utt/sw_0775_2006.utt,2
swb1_dialogact_annot/sw02utt/sw_0285_2756.utt,339
swb1_dialogact_annot/sw07utt/sw_0734_2019.utt,8
swb1_dialogact_annot/sw08utt/sw_0842_3657.utt,826
swb1_dialogact_annot/sw01utt/sw_0183_3169.utt,567
swb1_dialogact_annot/sw08utt/sw_0837_3379.utt,705
swb1_dialogact_annot/sw08utt/sw_0810_2232.utt,88
swb1_dialogact_annot/sw09utt/sw_0953_3457.utt,750
swb1_dialogact_annot/sw01utt/sw_0113_2093.utt,38
swb1_dialogact_annot/sw12utt/sw_1210_3756.utt,869
swb1_dialogact_annot/sw00utt/sw_0002_4330.utt,1011
swb1_dialogact_annot/sw04utt/sw_0445_4697.utt,1070
swb1_dialogact_annot/sw06utt/sw_0630_4080.utt,960
swb1_dialogact_annot/sw05utt/sw_0573_4022.utt,937
swb1_dialogact_annot/sw01utt/sw_0150_2628.utt,284
swb1_dialogact_annot/sw06utt/sw_0668_3373.utt,702
swb1_dialogact_annot/sw02utt/sw_0274_2527.utt,229
swb1_dialogact_annot/sw07utt/sw_0785_2647.utt,293
swb1_dialogact_annot/sw03utt/sw_0352_3236.utt,613
swb1_dialogact_annot/sw02utt/sw_0292_3023.utt,473
swb1_dialogact_annot/sw05utt/sw_0599_2870.utt,392
swb1_dialogact_annot/sw06utt/sw_0653_2806.utt,364
swb1_dialogact_annot/sw09utt/sw_0939_2994.utt,451
swb1_dialogact_annot/sw08utt/sw_0828_3055.utt,493
swb1_dialogact_annot/sw10utt/sw_1061_4770.utt,1090
swb1_dialogact_annot/sw07utt/sw_0786_2875.utt,395
swb1_dialogact_annot/sw00utt/sw_0006_4108.utt,969
swb1_dialogact_annot/sw04utt/sw_0486_3173.utt,570
swb1_dialogact_annot/sw05utt/sw_0550_3124.utt,540
swb1_dialogact_annot/sw00utt/sw_0082_4626.utt,1052
swb1_dialogact_annot/sw08utt/sw_0899_2325.utt,133
swb1_dialogact_annot/sw12utt/sw_1206_2461.utt,195
swb1_dialogact_annot/sw09utt/sw_0931_2467.utt,198
swb1_dialogact_annot/sw08utt/sw_0841_3530.utt,781
swb1_dialogact_annot/sw04utt/sw_0406_2784.utt,353
swb1_dialogact_annot/sw10utt/sw_1058_3711.utt,851
swb1_dialogact_annot/sw07utt/sw_0717_3384.utt,709
swb1_dialogact_annot/sw05utt/sw_0553_3229.utt,606
swb1_dialogact_annot/sw09utt/sw_0980_3185.utt,576
swb1_dialogact_annot/sw09utt/sw_0943_3028.utt,475
swb1_dialogact_annot/sw09utt/sw_0956_3521.utt,775
swb1_dialogact_annot/sw03utt/sw_0325_2171.utt,68
swb1_dialogact_annot/sw01utt/sw_0133_3796.utt,884
swb1_dialogact_annot/sw08utt/sw_0845_3754.utt,868
swb1_dialogact_annot/sw02utt/sw_0214_2302.utt,122
swb1_dialogact_annot/sw09utt/sw_0987_3518.utt,774
swb1_dialogact_annot/sw08utt/sw_0840_3426.utt,731
swb1_dialogact_annot/sw07utt/sw_0753_3000.utt,456
swb1_dialogact_annot/sw05utt/sw_0583_2053.utt,22
swb1_dialogact_annot/sw08utt/sw_0863_2709.utt,319
swb1_dialogact_annot/sw08utt/sw_0809_2040.utt,19
swb1_dialogact_annot/sw10utt/sw_1062_2190.utt,77
swb1_dialogact_annot/sw01utt/sw_0139_4908.utt,1121
swb1_dialogact_annot/sw01utt/sw_0137_4370.utt,1031
swb1_dialogact_annot/sw05utt/sw_0524_2124.utt,53
swb1_dialogact_annot/sw01utt/sw_0158_3327.utt,670
swb1_dialogact_annot/sw00utt/sw_0034_4345.utt,1019
swb1_dialogact_annot/sw03utt/sw_0389_2157.utt,64
swb1_dialogact_annot/sw11utt/sw_1111_2897.utt,406
swb1_dialogact_annot/sw06utt/sw_0698_2515.utt,223
swb1_dialogact_annot/sw04utt/sw_0409_2866.utt,390
swb1_dialogact_annot/sw03utt/sw_0399_2526.utt,228
swb1_dialogact_annot/sw09utt/sw_0972_2862.utt,389
swb1_dialogact_annot/sw06utt/sw_0641_2313.utt,128
swb1_dialogact_annot/sw00utt/sw_0051_4364.utt,1029
swb1_dialogact_annot/sw03utt/sw_0344_3020.utt,471
swb1_dialogact_annot/sw05utt/sw_0536_2502.utt,216
swb1_dialogact_annot/sw09utt/sw_0932_2610.utt,272
swb1_dialogact_annot/sw01utt/sw_0172_2305.utt,125
swb1_dialogact_annot/sw01utt/sw_0160_3467.utt,755
swb1_dialogact_annot/sw02utt/sw_0217_2421.utt,170
swb1_dialogact_annot/sw04utt/sw_0437_4092.utt,963
swb1_dialogact_annot/sw03utt/sw_0362_3447.utt,742
swb1_dialogact_annot/sw08utt/sw_0885_3745.utt,863
swb1_dialogact_annot/sw08utt/sw_0820_2638.utt,288
swb1_dialogact_annot/sw02utt/sw_0208_2094.utt,39
swb1_dialogact_annot/sw04utt/sw_0461_2436.utt,181
swb1_dialogact_annot/sw04utt/sw_0425_3382.utt,707
swb1_dialogact_annot/sw02utt/sw_0281_2657.utt,298
swb1_dialogact_annot/sw11utt/sw_1115_3451.utt,746
swb1_dialogact_annot/sw06utt/sw_0687_2085.utt,34
swb1_dialogact_annot/sw01utt/sw_0181_3146.utt,552
swb1_dialogact_annot/sw10utt/sw_1076_3686.utt,839
swb1_dialogact_annot/sw06utt/sw_0684_4723.utt,1078
swb1_dialogact_annot/sw09utt/sw_0936_2917.utt,413
swb1_dialogact_annot/sw10utt/sw_1080_2812.utt,365
swb1_dialogact_annot/sw01utt/sw_0108_4175.utt,996
swb1_dialogact_annot/sw01utt/sw_0173_2548.utt,240
swb1_dialogact_annot/sw00utt/sw_0040_2095.utt,40
swb1_dialogact_annot/sw00utt/sw_0043_4148.utt,981
swb1_dialogact_annot/sw02utt/sw_0248_3697.utt,846
swb1_dialogact_annot/sw03utt/sw_0324_2154.utt,62
swb1_dialogact_annot/sw05utt/sw_0569_3638.utt,819
swb1_dialogact_annot/sw04utt/sw_0410_2970.utt,442
swb1_dialogact_annot/sw02utt/sw_0256_4728.utt,1081
swb1_dialogact_annot/sw10utt/sw_1028_3496.utt,762
swb1_dialogact_annot/sw09utt/sw_0948_3151.utt,555
swb1_dialogact_annot/sw07utt/sw_0722_3791.utt,883
swb1_dialogact_annot/sw07utt/sw_0705_2713.utt,322
swb1_dialogact_annot/sw07utt/sw_0719_3587.utt,806
swb1_dialogact_annot/sw10utt/sw_1082_2854.utt,386
swb1_dialogact_annot/sw04utt/sw_0443_4679.utt,1065
swb1_dialogact_annot/sw04utt/sw_0478_2896.utt,405
swb1_dialogact_annot/sw01utt/sw_0126_3349.utt,684
swb1_dialogact_annot/sw10utt/sw_1092_2623.utt,282
swb1_dialogact_annot/sw02utt/sw_0276_2565.utt,248
swb1_dialogact_annot/sw06utt/sw_0658_2992.utt,449
swb1_dialogact_annot/sw04utt/sw_0482_3068.utt,503
swb1_dialogact_annot/sw02utt/sw_0201_4311.utt,1000
swb1_dialogact_annot/sw01utt/sw_0159_3369.utt,699
swb1_dialogact_annot/sw07utt/sw_0743_2265.utt,104
swb1_dialogact_annot/sw00utt/sw_0099_3917.utt,918
swb1_dialogact_annot/sw04utt/sw_0407_2826.utt,370
swb1_dialogact_annot/sw06utt/sw_0697_2514.utt,222
swb1_dialogact_annot/sw04utt/sw_0405_2717.utt,324
swb1_dialogact_annot/sw03utt/sw_0358_3362.utt,693
swb1_dialogact_annot/sw04utt/sw_0426_3409.utt,722
swb1_dialogact_annot/sw01utt/sw_0131_3561.utt,794
swb1_dialogact_annot/sw04utt/sw_0466_2547.utt,239
swb1_dialogact_annot/sw00utt/sw_0077_4155.utt,988
swb1_dialogact_annot/sw04utt/sw_0420_3288.utt,649
swb1_dialogact_annot/sw03utt/sw_0391_2259.utt,99
swb1_dialogact_annot/sw02utt/sw_0271_2435.utt,180
swb1_dialogact_annot/sw10utt/sw_1069_2884.utt,400
swb1_dialogact_annot/sw05utt/sw_0505_3569.utt,798
swb1_dialogact_annot/sw00utt/sw_0017_4036.utt,943
swb1_dialogact_annot/sw03utt/sw_0350_3103.utt,529
swb1_dialogact_annot/sw07utt/sw_0757_3071.utt,506
swb1_dialogact_annot/sw04utt/sw_0492_3259.utt,630
swb1_dialogact_annot/sw06utt/sw_0659_3143.utt,550
swb1_dialogact_annot/sw05utt/sw_0596_2734.utt,330
swb1_dialogact_annot/sw04utt/sw_0460_2331.utt,135
swb1_dialogact_annot/sw05utt/sw_0531_2365.utt,147
swb1_dialogact_annot/sw04utt/sw_0419_3284.utt,647
swb1_dialogact_annot/sw08utt/sw_0850_4721.utt,1077
swb1_dialogact_annot/sw10utt/sw_1091_2373.utt,152
swb1_dialogact_annot/sw06utt/sw_0680_3926.utt,921
swb1_dialogact_annot/sw00utt/sw_0045_4312.utt,1001
swb1_dialogact_annot/sw03utt/sw_0382_4785.utt,1093
swb1_dialogact_annot/sw00utt/sw_0080_4366.utt,1030
swb1_dialogact_annot/sw02utt/sw_0247_3660.utt,829
swb1_dialogact_annot/sw09utt/sw_0958_3734.utt,858
swb1_dialogact_annot/sw02utt/sw_0228_3115.utt,536
swb1_dialogact_annot/sw09utt/sw_0941_3014.utt,466
swb1_dialogact_annot/sw06utt/sw_0621_3449.utt,744
swb1_dialogact_annot/sw04utt/sw_0418_3275.utt,640
swb1_dialogact_annot/sw07utt/sw_0735_2025.utt,12
swb1_dialogact_annot/sw03utt/sw_0319_4642.utt,1056
swb1_dialogact_annot/sw03utt/sw_0303_3313.utt,662
swb1_dialogact_annot/sw09utt/sw_0940_2995.utt,452
swb1_dialogact_annot/sw00utt/sw_0007_4171.utt,994
swb1_dialogact_annot/sw05utt/sw_0528_2260.utt,100
swb1_dialogact_annot/sw04utt/sw_0430_3633.utt,817
swb1_dialogact_annot/sw08utt/sw_0867_2770.utt,345
swb1_dialogact_annot/sw09utt/sw_0977_3104.utt,530
swb1_dialogact_annot/sw07utt/sw_0764_3431.utt,735
swb1_dialogact_annot/sw01utt/sw_0148_2604.utt,269
swb1_dialogact_annot/sw01utt/sw_0122_3161.utt,562
swb1_dialogact_annot/sw08utt/sw_0868_2788.utt,355
swb1_dialogact_annot/sw08utt/sw_0805_4758.utt,1087
swb1_dialogact_annot/sw11utt/sw_1101_3693.utt,843
swb1_dialogact_annot/sw08utt/sw_0843_3738.utt,861
swb1_dialogact_annot/sw00utt/sw_0011_4358.utt,1025
swb1_dialogact_annot/sw09utt/sw_0996_4745.utt,1085
swb1_dialogact_annot/sw07utt/sw_0760_3291.utt,651
swb1_dialogact_annot/sw02utt/sw_0299_3254.utt,626
swb1_dialogact_annot/sw01utt/sw_0177_2759.utt,340
swb1_dialogact_annot/sw00utt/sw_0083_4830.utt,1106
swb1_dialogact_annot/sw00utt/sw_0031_4319.utt,1005
swb1_dialogact_annot/sw05utt/sw_0502_3525.utt,778
swb1_dialogact_annot/sw01utt/sw_0197_3883.utt,911
swb1_dialogact_annot/sw06utt/sw_0656_2887.utt,401
swb1_dialogact_annot/sw03utt/sw_0310_3699.utt,847
swb1_dialogact_annot/sw07utt/sw_0738_2178.utt,71
swb1_dialogact_annot/sw05utt/sw_0562_3443.utt,740
swb1_dialogact_annot/sw06utt/sw_0605_2989.utt,447
swb1_dialogact_annot/sw10utt/sw_1052_3198.utt,586
swb1_dialogact_annot/sw05utt/sw_0564_3497.utt,763
swb1_dialogact_annot/sw07utt/sw_0773_4821.utt,1102
swb1_dialogact_annot/sw04utt/sw_0417_3237.utt,614
swb1_dialogact_annot/sw04utt/sw_0463_2469.utt,199
swb1_dialogact_annot/sw01utt/sw_0186_3188.utt,579
swb1_dialogact_annot/sw01utt/sw_0154_3142.utt,549
swb1_dialogact_annot/sw01utt/sw_0134_3887.utt,912
swb1_dialogact_annot/sw01utt/sw_0199_4004.utt,933
swb1_dialogact_annot/sw02utt/sw_0254_4138.utt,979
swb1_dialogact_annot/sw01utt/sw_0162_3801.utt,887
swb1_dialogact_annot/sw05utt/sw_0521_2041.utt,20
swb1_dialogact_annot/sw02utt/sw_0282_2672.utt,305
swb1_dialogact_annot/sw08utt/sw_0822_2776.utt,350
swb1_dialogact_annot/sw09utt/sw_0911_3121.utt,539
swb1_dialogact_annot/sw00utt/sw_0022_4320.utt,1006
swb1_dialogact_annot/sw09utt/sw_0914_3448.utt,743
swb1_dialogact_annot/sw08utt/sw_0898_2303.utt,123
swb1_dialogact_annot/sw09utt/sw_0982_3310.utt,660
swb1_dialogact_annot/sw00utt/sw_0062_4158.utt,989
swb1_dialogact_annot/sw00utt/sw_0041_4048.utt,946
swb1_dialogact_annot/sw07utt/sw_0782_2570.utt,251
swb1_dialogact_annot/sw10utt/sw_1023_3231.utt,608
swb1_dialogact_annot/sw10utt/sw_1066_2679.utt,309
swb1_dialogact_annot/sw01utt/sw_0157_3304.utt,657
swb1_dialogact_annot/sw05utt/sw_0567_3574.utt,801
swb1_dialogact_annot/sw03utt/sw_0339_2669.utt,304
swb1_dialogact_annot/sw06utt/sw_0688_2181.utt,73
swb1_dialogact_annot/sw03utt/sw_0316_4051.utt,949
swb1_dialogact_annot/sw10utt/sw_1054_3208.utt,595
swb1_dialogact_annot/sw07utt/sw_0709_2952.utt,428
swb1_dialogact_annot/sw02utt/sw_0235_3232.utt,609
swb1_dialogact_annot/sw00utt/sw_0044_4177.utt,997
swb1_dialogact_annot/sw12utt/sw_1202_2151.utt,61
swb1_dialogact_annot/sw10utt/sw_1086_3057.utt,495
swb1_dialogact_annot/sw04utt/sw_0414_3067.utt,502
swb1_dialogact_annot/sw02utt/sw_0294_3088.utt,520
swb1_dialogact_annot/sw03utt/sw_0346_3047.utt,487
swb1_dialogact_annot/sw03utt/sw_0328_2349.utt,142
swb1_dialogact_annot/sw03utt/sw_0334_2587.utt,260
swb1_dialogact_annot/sw09utt/sw_0981_3204.utt,591
swb1_dialogact_annot/sw09utt/sw_0950_3221.utt,600
swb1_dialogact_annot/sw11utt/sw_1102_2820.utt,368
swb1_dialogact_annot/sw10utt/sw_1039_3077.utt,512
swb1_dialogact_annot/sw05utt/sw_0507_3606.utt,811
swb1_dialogact_annot/sw07utt/sw_0763_3402.utt,717
swb1_dialogact_annot/sw05utt/sw_0518_4691.utt,1069
swb1_dialogact_annot/sw09utt/sw_0927_2228.utt,85
swb1_dialogact_annot/sw09utt/sw_0995_4735.utt,1083
swb1_dialogact_annot/sw08utt/sw_0895_4788.utt,1094
swb1_dialogact_annot/sw01utt/sw_0190_3324.utt,667
swb1_dialogact_annot/sw04utt/sw_0424_3328.utt,671
swb1_dialogact_annot/sw08utt/sw_0817_2379.utt,154
swb1_dialogact_annot/sw03utt/sw_0322_4936.utt,1125
swb1_dialogact_annot/sw12utt/sw_1204_2434.utt,179
swb1_dialogact_annot/sw08utt/sw_0893_4630.utt,1054
swb1_dialogact_annot/sw06utt/sw_0671_3421.utt,728
swb1_dialogact_annot/sw02utt/sw_0231_3150.utt,554
swb1_dialogact_annot/sw08utt/sw_0886_3760.utt,870
swb1_dialogact_annot/sw10utt/sw_1033_2723.utt,326
swb1_dialogact_annot/sw08utt/sw_0861_2684.utt,310
swb1_dialogact_annot/sw03utt/sw_0388_2078.utt,32
swb1_dialogact_annot/sw04utt/sw_0441_4608.utt,1046
swb1_dialogact_annot/sw05utt/sw_0540_2619.utt,278
swb1_dialogact_annot/sw03utt/sw_0340_2678.utt,308
swb1_dialogact_annot/sw09utt/sw_0961_3770.utt,875
swb1_dialogact_annot/sw04utt/sw_0477_2868.utt,391
swb1_dialogact_annot/sw04utt/sw_0415_3168.utt,566
swb1_dialogact_annot/sw04utt/sw_0498_3417.utt,725
swb1_dialogact_annot/sw05utt/sw_0506_3576.utt,802
swb1_dialogact_annot/sw09utt/sw_0999_2227.utt,84
swb1_dialogact_annot/sw07utt/sw_0708_2927.utt,417
swb1_dialogact_annot/sw10utt/sw_1089_3567.utt,797
swb1_dialogact_annot/sw05utt/sw_0508_3628.utt,816
swb1_dialogact_annot/sw09utt/sw_0955_3489.utt,759
swb1_dialogact_annot/sw00utt/sw_0030_4166.utt,992
swb1_dialogact_annot/sw00utt/sw_0056_3351.utt,685
swb1_dialogact_annot/sw02utt/sw_0233_3182.utt,574
swb1_dialogact_annot/sw03utt/sw_0381_4784.utt,1092
swb1_dialogact_annot/sw09utt/sw_0983_3363.utt,694
swb1_dialogact_annot/sw07utt/sw_0794_3234.utt,611
swb1_dialogact_annot/sw06utt/sw_0624_3557.utt,793
swb1_dialogact_annot/sw04utt/sw_0479_2910.utt,410
swb1_dialogact_annot/sw06utt/sw_0667_3372.utt,701
swb1_dialogact_annot/sw00utt/sw_0009_4329.utt,1010
swb1_dialogact_annot/sw01utt/sw_0180_3134.utt,544
swb1_dialogact_annot/sw00utt/sw_0058_3707.utt,849
swb1_dialogact_annot/sw00utt/sw_0072_3876.utt,910
swb1_dialogact_annot/sw06utt/sw_0679_3898.utt,913
swb1_dialogact_annot/sw01utt/sw_0101_4019.utt,936
swb1_dialogact_annot/sw03utt/sw_0327_2253.utt,98
swb1_dialogact_annot/sw05utt/sw_0501_3450.utt,745
swb1_dialogact_annot/sw02utt/sw_0226_3081.utt,514
swb1_dialogact_annot/sw06utt/sw_0651_2766.utt,342
swb1_dialogact_annot/sw07utt/sw_0710_2996.utt,453
swb1_dialogact_annot/sw02utt/sw_0267_2362.utt,146
swb1_dialogact_annot/sw00utt/sw_0064_4346.utt,1020
swb1_dialogact_annot/sw11utt/sw_1104_2921.utt,414
swb1_dialogact_annot/sw10utt/sw_1024_3247.utt,621
swb1_dialogact_annot/sw08utt/sw_0888_3813.utt,895
swb1_dialogact_annot/sw09utt/sw_0994_4644.utt,1057
swb1_dialogact_annot/sw10utt/sw_1010_3226.utt,603
swb1_dialogact_annot/sw10utt/sw_1060_3852.utt,906
swb1_dialogact_annot/sw00utt/sw_0027_4096.utt,964
swb1_dialogact_annot/sw08utt/sw_0838_3405.utt,719
swb1_dialogact_annot/sw05utt/sw_0551_3155.utt,558
swb1_dialogact_annot/sw02utt/sw_0263_2226.utt,83
swb1_dialogact_annot/sw03utt/sw_0375_4050.utt,948
swb1_dialogact_annot/sw05utt/sw_0504_3549.utt,788
swb1_dialogact_annot/sw07utt/sw_0723_3797.utt,885
swb1_dialogact_annot/sw05utt/sw_0589_2433.utt,178
swb1_dialogact_annot/sw09utt/sw_0912_3267.utt,634
swb1_dialogact_annot/sw02utt/sw_0289_2832.utt,374
swb1_dialogact_annot/sw00utt/sw_0087_2775.utt,349
swb1_dialogact_annot/sw04utt/sw_0494_3331.utt,673
swb1_dialogact_annot/sw09utt/sw_0989_3692.utt,842
swb1_dialogact_annot/sw06utt/sw_0648_2616.utt,276
swb1_dialogact_annot/sw06utt/sw_0663_3225.utt,602
swb1_dialogact_annot/sw03utt/sw_0304_3338.utt,677
swb1_dialogact_annot/sw08utt/sw_0846_3956.utt,924
swb1_dialogact_annot/sw00utt/sw_0032_4333.utt,1012
swb1_dialogact_annot/sw08utt/sw_0860_2614.utt,274
swb1_dialogact_annot/sw00utt/sw_0079_4318.utt,1004
swb1_dialogact_annot/sw06utt/sw_0619_3399.utt,716
swb1_dialogact_annot/sw08utt/sw_0804_4165.utt,991
swb1_dialogact_annot/sw10utt/sw_1004_2562.utt,247
swb1_dialogact_annot/sw03utt/sw_0341_2932.utt,420
swb1_dialogact_annot/sw09utt/sw_0970_2773.utt,347
swb1_dialogact_annot/sw03utt/sw_0333_2584.utt,257
swb1_dialogact_annot/sw04utt/sw_0485_3099.utt,527
swb1_dialogact_annot/sw08utt/sw_0844_3743.utt,862
swb1_dialogact_annot/sw05utt/sw_0566_3551.utt,790
swb1_dialogact_annot/sw06utt/sw_0652_2797.utt,361
swb1_dialogact_annot/sw10utt/sw_1038_3061.utt,497
swb1_dialogact_annot/sw05utt/sw_0516_4618.utt,1050
swb1_dialogact_annot/sw00utt/sw_0037_4382.utt,1037
swb1_dialogact_annot/sw04utt/sw_0435_4008.utt,934
swb1_dialogact_annot/sw06utt/sw_0614_3097.utt,526
swb1_dialogact_annot/sw01utt/sw_0127_3411.utt,723
swb1_dialogact_annot/sw05utt/sw_0575_4114.utt,972
swb1_dialogact_annot/sw06utt/sw_0618_3368.utt,698
swb1_dialogact_annot/sw02utt/sw_0252_4071.utt,954
swb1_dialogact_annot/sw08utt/sw_0829_3228.utt,605
swb1_dialogact_annot/sw06utt/sw_0603_2962.utt,436
swb1_dialogact_annot/sw09utt/sw_0923_4615.utt,1048
swb1_dialogact_annot/sw05utt/sw_0541_2719.utt,325
swb1_dialogact_annot/sw07utt/sw_0783_2622.utt,281
swb1_dialogact_annot/sw09utt/sw_0918_3716.utt,852
swb1_dialogact_annot/sw06utt/sw_0674_3666.utt,833
swb1_dialogact_annot/sw08utt/sw_0816_2368.utt,149
swb1_dialogact_annot/sw04utt/sw_0469_2615.utt,275
swb1_dialogact_annot/sw08utt/sw_0801_3908.utt,916
swb1_dialogact_annot/sw08utt/sw_0871_2930.utt,419
swb1_dialogact_annot/sw03utt/sw_0364_3491.utt,760
swb1_dialogact_annot/sw02utt/sw_0240_3387.utt,711
swb1_dialogact_annot/sw02utt/sw_0278_2599.utt,266
swb1_dialogact_annot/sw04utt/sw_0450_4886.utt,1117
swb1_dialogact_annot/sw00utt/sw_0048_4340.utt,1016
swb1_dialogact_annot/sw06utt/sw_0606_3011.utt,463
swb1_dialogact_annot/sw01utt/sw_0138_4890.utt,1118
swb1_dialogact_annot/sw01utt/sw_0146_2477.utt,203
swb1_dialogact_annot/sw10utt/sw_1064_2478.utt,204
swb1_dialogact_annot/sw08utt/sw_0800_3841.utt,902
swb1_dialogact_annot/sw07utt/sw_0787_2926.utt,416
swb1_dialogact_annot/sw03utt/sw_0312_3784.utt,881
swb1_dialogact_annot/sw08utt/sw_0833_3281.utt,644
swb1_dialogact_annot/sw06utt/sw_0689_2197.utt,79
swb1_dialogact_annot/sw02utt/sw_0280_2648.utt,294
